"","Session","Period","subject.id","Player","District","Map","Effort","District.compare","Advantage","Adv.District.Names","Disadv.District.Names","Renamed.Map","Compare"
"4262",6,17,46,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4263",6,17,47,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4264",6,17,48,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4265",6,18,41,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4266",6,18,42,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4267",6,18,43,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4268",6,18,44,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4269",6,18,45,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4270",6,18,46,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4271",6,18,47,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4272",6,18,48,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4273",6,19,41,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4274",6,19,42,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4275",6,19,43,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4276",6,19,44,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4277",6,19,45,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4278",6,19,46,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4279",6,19,47,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4280",6,19,48,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4281",6,20,41,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4282",6,20,42,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4283",6,20,43,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4284",6,20,44,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4285",6,20,45,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4286",6,20,46,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4287",6,20,47,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4288",6,20,48,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4289",6,21,41,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4290",6,21,42,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4291",6,21,43,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4292",6,21,44,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4293",6,21,45,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4294",6,21,46,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4295",6,21,47,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4296",6,21,48,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4297",6,22,41,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4298",6,22,42,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4299",6,22,43,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4300",6,22,44,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4301",6,22,45,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4302",6,22,46,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4303",6,22,47,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4304",6,22,48,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4305",6,23,41,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4306",6,23,42,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4307",6,23,43,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4308",6,23,44,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4309",6,23,45,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4310",6,23,46,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4311",6,23,47,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4312",6,23,48,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4313",6,24,41,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4314",6,24,42,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4315",6,24,43,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4316",6,24,44,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4317",6,24,45,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4318",6,24,46,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4319",6,24,47,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4320",6,24,48,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4321",7,15,49,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4322",7,15,50,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4323",7,15,51,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4324",7,15,52,"A","EDG","3",10,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4325",7,15,53,"B","EDG","3",40,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4326",7,15,54,"B","EDG","3",60,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4327",7,15,55,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4328",7,15,56,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4329",7,16,49,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4330",7,16,50,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4331",7,16,51,"A","EDG","3",10,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4332",7,16,52,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4333",7,16,53,"B","EDG","3",50,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4334",7,16,54,"B","EDG","3",70,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4335",7,16,55,"B","EDG","3",5,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4336",7,16,56,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4337",7,17,49,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4338",7,17,50,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4339",7,17,51,"A","EDG","3",10,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4340",7,17,52,"A","EDG","3",5,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4341",7,17,53,"B","EDG","3",50,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4342",7,17,54,"B","EDG","3",50,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4343",7,17,55,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4344",7,17,56,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4345",7,18,49,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4346",7,18,50,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4347",7,18,51,"A","EDG","3",15,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4348",7,18,52,"A","EDG","3",10,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4349",7,18,53,"B","EDG","3",50,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4350",7,18,54,"B","EDG","3",40,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4351",7,18,55,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4352",7,18,56,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4353",7,19,49,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4354",7,19,50,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4355",7,19,51,"A","EDG","3",5,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4356",7,19,52,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4357",7,19,53,"B","EDG","3",70,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4358",7,19,54,"B","EDG","3",60,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4359",7,19,55,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4360",7,19,56,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4361",7,20,49,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4362",7,20,50,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4363",7,20,51,"A","EDG","3",20,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4364",7,20,52,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4365",7,20,53,"B","EDG","3",50,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4366",7,20,54,"B","EDG","3",20,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4367",7,20,55,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4368",7,20,56,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4369",7,21,49,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4370",7,21,50,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4371",7,21,51,"A","EDG","3",10,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4372",7,21,52,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4373",7,21,53,"B","EDG","3",60,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4374",7,21,54,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4375",7,21,55,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4376",7,21,56,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4377",7,22,49,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4378",7,22,50,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4379",7,22,51,"A","EDG","3",10,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4380",7,22,52,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4381",7,22,53,"B","EDG","3",60,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4382",7,22,54,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4383",7,22,55,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4384",7,22,56,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4385",7,23,49,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4386",7,23,50,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4387",7,23,51,"A","EDG","3",5,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4388",7,23,52,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4389",7,23,53,"B","EDG","3",50,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4390",7,23,54,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4391",7,23,55,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4392",7,23,56,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4393",7,24,49,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4394",7,24,50,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4395",7,24,51,"A","EDG","3",5,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4396",7,24,52,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4397",7,24,53,"B","EDG","3",35,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4398",7,24,54,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4399",7,24,55,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4400",7,24,56,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4401",8,15,57,"A","EDG","3",1,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4402",8,15,58,"A","EDG","3",18,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4403",8,15,59,"A","EDG","3",35,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4404",8,15,60,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4405",8,15,61,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4406",8,15,62,"B","EDG","3",12,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4407",8,15,63,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4408",8,15,64,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
"4409",8,16,57,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4410",8,16,58,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4411",8,16,59,"A","EDG","3",35,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4412",8,16,60,"A","EDG","3",0,"DG Player A to LG Player B","fair","Error","Error","Sym_1_3","DG Player A to LG Player B"
"4413",8,16,61,"B","EDG","3",0,"LG Player A to DG Player B","fair","Error","Error","Sym_1_3","LG Player A to DG Player B"
